,Category_Name,Category_Images,Product,Silver_Cost,Crafting_Focus,Ingredient_1_Image,Ingredient_1_Name,Ingredient_1_Amount,Ingredient_2_Image,Ingredient_2_Name,Ingredient_2_Amount,Ingredient_3_Image,Ingredient_3_Name,Ingredient_3_Amount,Ingredient_4_Image,Ingredient_4_Name,Ingredient_4_Amount,Ingredient_5_Image,Ingredient_5_Name,Ingredient_5_Amount,Tiers
1162,T4_SHOES_PLATE_HELL@4,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_HELL@4,Adept's Demon Boots 4,,4021,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL4,Pristine Steel Bar,8.0,https://render.albiononline.com/v1/item/T4_ARTEFACT_SHOES_PLATE_HELL,Adept's Demonic Filling,1.0,,,,,,,,,,4
1163,T4_SHOES_PLATE_SET1,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_SET1,Adept's Soldier Boots ,,429,https://render.albiononline.com/v1/item/T4_METALBAR,Steel Bar,8.0,,,,,,,,,,,,,
1164,T4_SHOES_PLATE_SET1,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_SET1,Adept's Soldier Boots ,,429,https://render.albiononline.com/v1/item/T4_METALBAR,Steel Bar,8.0,,,,,,,,,,,,,
1165,T4_SHOES_PLATE_SET1@1,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_SET1@1,Adept's Soldier Boots 1,,750,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL1,Uncommon Steel Bar,8.0,,,,,,,,,,,,,1
1166,T4_SHOES_PLATE_SET1@1,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_SET1@1,Adept's Soldier Boots 1,,750,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL1,Uncommon Steel Bar,8.0,,,,,,,,,,,,,1
1167,T4_SHOES_PLATE_SET1@2,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_SET1@2,Adept's Soldier Boots 2,,1313,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL2,Rare Steel Bar,8.0,,,,,,,,,,,,,2
1168,T4_SHOES_PLATE_SET1@3,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_SET1@3,Adept's Soldier Boots 3,,2298,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL3,Exceptional Steel Bar,8.0,,,,,,,,,,,,,3
1169,T4_SHOES_PLATE_SET1@3,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_SET1@3,Adept's Soldier Boots 3,,2298,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL3,Exceptional Steel Bar,8.0,,,,,,,,,,,,,3
1170,T4_SHOES_PLATE_SET1@4,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_SET1@4,Adept's Soldier Boots 4,,4021,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL4,Pristine Steel Bar,8.0,,,,,,,0,0,0.0,,,,4
1171,T4_SHOES_PLATE_SET1@4,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_SET1@4,Adept's Soldier Boots 4,,4021,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL4,Pristine Steel Bar,8.0,,,,,,,,,,,,,4
1172,T4_SHOES_PLATE_SET2,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_SET2,Adept's Knight Boots ,,429,https://render.albiononline.com/v1/item/T4_METALBAR,Steel Bar,8.0,,,,,,,,,,,,,
1173,T4_SHOES_PLATE_SET2@1,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_SET2@1,Adept's Knight Boots 1,,750,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL1,Uncommon Steel Bar,8.0,,,,,,,,,,,,,1
1174,T4_SHOES_PLATE_SET2@2,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_SET2@2,Adept's Knight Boots 2,,1313,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL2,Rare Steel Bar,8.0,,,,,,,,,,,,,2
1175,T4_SHOES_PLATE_SET2@2,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_SET2@2,Adept's Knight Boots 2,,1313,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL2,Rare Steel Bar,8.0,,,,,,,,,,,,,2
1176,T4_SHOES_PLATE_SET2@3,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_SET2@3,Adept's Knight Boots 3,,2298,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL3,Exceptional Steel Bar,8.0,,,,,,,,,,,,,3
1177,T4_SHOES_PLATE_SET2@3,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_SET2@3,Adept's Knight Boots 3,,2298,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL3,Exceptional Steel Bar,8.0,,,,,,,,,,,,,3
1178,T4_SHOES_PLATE_SET2@4,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_SET2@4,Adept's Knight Boots 4,,4021,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL4,Pristine Steel Bar,8.0,,,,,,,,,,,,,4
1179,T4_SHOES_PLATE_SET2@4,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_SET2@4,Adept's Knight Boots 4,,4021,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL4,Pristine Steel Bar,8.0,,,,,,,,,,,,,4
1180,T4_SHOES_PLATE_SET3,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_SET3,Adept's Guardian Boots ,,429,https://render.albiononline.com/v1/item/T4_METALBAR,Steel Bar,8.0,,,,,,,,,,,,,
1181,T4_SHOES_PLATE_SET3@1,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_SET3@1,Adept's Guardian Boots 1,,750,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL1,Uncommon Steel Bar,8.0,,,,,,,,,,,,,1
1182,T4_SHOES_PLATE_SET3@2,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_SET3@2,Adept's Guardian Boots 2,,1313,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL2,Rare Steel Bar,8.0,,,,,,,,,,,,,2
1183,T4_SHOES_PLATE_SET3@2,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_SET3@2,Adept's Guardian Boots 2,,1313,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL2,Rare Steel Bar,8.0,,,,,,,,,,,,,2
1184,T4_SHOES_PLATE_SET3@3,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_SET3@3,Adept's Guardian Boots 3,,2298,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL3,Exceptional Steel Bar,8.0,,,,,,,,,,,,,3
1185,T4_SHOES_PLATE_SET3@3,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_SET3@3,Adept's Guardian Boots 3,,2298,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL3,Exceptional Steel Bar,8.0,,,,,,,,,,,,,3
1186,T4_SHOES_PLATE_SET3@4,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_SET3@4,Adept's Guardian Boots 4,,4021,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL4,Pristine Steel Bar,8.0,,,,,,,,,,,,,4
1187,T4_SHOES_PLATE_UNDEAD,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_UNDEAD,Adept's Graveguard Boots ,,429,https://render.albiononline.com/v1/item/T4_METALBAR,Steel Bar,8.0,https://render.albiononline.com/v1/item/T4_ARTEFACT_SHOES_PLATE_UNDEAD,Adept's Ancient Bindings,1.0,,,,,,,,,,
1188,T4_SHOES_PLATE_UNDEAD,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_UNDEAD,Adept's Graveguard Boots ,,429,https://render.albiononline.com/v1/item/T4_METALBAR,Steel Bar,8.0,https://render.albiononline.com/v1/item/T4_ARTEFACT_SHOES_PLATE_UNDEAD,Adept's Ancient Bindings,1.0,,,,,,,,,,
1189,T4_SHOES_PLATE_UNDEAD@1,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_UNDEAD@1,Adept's Graveguard Boots 1,,750,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL1,Uncommon Steel Bar,8.0,https://render.albiononline.com/v1/item/T4_ARTEFACT_SHOES_PLATE_UNDEAD,Adept's Ancient Bindings,1.0,,,,,,,,,,1
1190,T4_SHOES_PLATE_UNDEAD@2,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_UNDEAD@2,Adept's Graveguard Boots 2,,1313,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL2,Rare Steel Bar,8.0,https://render.albiononline.com/v1/item/T4_ARTEFACT_SHOES_PLATE_UNDEAD,Adept's Ancient Bindings,1.0,,,,,,,,,,2
1191,T4_SHOES_PLATE_UNDEAD@2,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_UNDEAD@2,Adept's Graveguard Boots 2,,1313,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL2,Rare Steel Bar,8.0,https://render.albiononline.com/v1/item/T4_ARTEFACT_SHOES_PLATE_UNDEAD,Adept's Ancient Bindings,1.0,,,,,,,,,,2
1192,T4_SHOES_PLATE_UNDEAD@3,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_UNDEAD@3,Adept's Graveguard Boots 3,,2298,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL3,Exceptional Steel Bar,8.0,https://render.albiononline.com/v1/item/T4_ARTEFACT_SHOES_PLATE_UNDEAD,Adept's Ancient Bindings,1.0,,,,,,,,,,3
1193,T4_SHOES_PLATE_UNDEAD@4,https://render.albiononline.com/v1/item/T4_SHOES_PLATE_UNDEAD@4,Adept's Graveguard Boots 4,,4021,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL4,Pristine Steel Bar,8.0,https://render.albiononline.com/v1/item/T4_ARTEFACT_SHOES_PLATE_UNDEAD,Adept's Ancient Bindings,1.0,,,,,,,,,,4
1194,T4_SOUL,https://render.albiononline.com/v1/item/T4_SOUL,Elder's Rune ,,,https://render.albiononline.com/v1/item/T7_RUNE,Grandmaster's Rune,5.0,,,,,,,,,,,,,
1195,T4_STONEBLOCK,https://render.albiononline.com/v1/item/T4_STONEBLOCK,Travertine Block ,,54,https://render.albiononline.com/v1/item/T4_ROCK,Travertine,2.0,https://render.albiononline.com/v1/item/T3_STONEBLOCK,Sandstone Block,1.0,,,,,,,,,,
1196,T4_TURNIP,https://render.albiononline.com/v1/item/T4_TURNIP,Turnips ,,,,,,,,,,,,,,,,,,
1197,T4_WOOD,https://render.albiononline.com/v1/item/T4_WOOD,Pine Logs ,,,,,,,,,,,,,,,,,,
1198,T4_WOOD_LEVEL1,https://render.albiononline.com/v1/item/T4_WOOD_LEVEL1,Uncommon Pine Logs 1,1980.0,Silver,https://render.albiononline.com/v1/item/T4_WOOD,Pine Logs,1.0,,,,,,,,,,,,,1
1199,T4_WOOD_LEVEL2,https://render.albiononline.com/v1/item/T4_WOOD_LEVEL2,Rare Pine Logs 2,3950.0,Silver,https://render.albiononline.com/v1/item/T4_WOOD_LEVEL1,Uncommon Pine Logs,1.0,,,,,,,,,,,,,2
1200,T4_WOOD_LEVEL3,https://render.albiononline.com/v1/item/T4_WOOD_LEVEL3,Exceptional Pine Logs 3,7920.0,Silver,https://render.albiononline.com/v1/item/T4_WOOD_LEVEL2,Rare Pine Logs,1.0,,,,,,,,,,,,,3
1201,T4_WOOD_LEVEL4,https://render.albiononline.com/v1/item/T4_WOOD_LEVEL4,Pristine Pine Logs 4,79240.0,Silver,https://render.albiononline.com/v1/item/T4_WOOD_LEVEL3,Exceptional Pine Logs,1.0,,,,,,,,,,,,,4
1202,T5_2H_ARCANESTAFF,https://render.albiononline.com/v1/item/T5_2H_ARCANESTAFF,Expert's Great Arcane Staff ,,3001,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,20.0,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,12.0,,,,,,,,,,
1203,T5_2H_ARCANESTAFF@1,https://render.albiononline.com/v1/item/T5_2H_ARCANESTAFF@1,Expert's Great Arcane Staff 1,,5252,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL1,Uncommon Cedar Planks,20.0,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,12.0,,,,,,,,,,1
1204,T5_2H_ARCANESTAFF@2,https://render.albiononline.com/v1/item/T5_2H_ARCANESTAFF@2,Expert's Great Arcane Staff 2,,9191,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL2,Rare Cedar Planks,20.0,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,12.0,,,,,,,,,,2
1205,T5_2H_ARCANESTAFF@3,https://render.albiononline.com/v1/item/T5_2H_ARCANESTAFF@3,Expert's Great Arcane Staff 3,,16085,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL1,Uncommon Whitewood Planks,,,,,,,,,,,,,,3
1206,T5_2H_ARCANESTAFF@4,https://render.albiononline.com/v1/item/T5_2H_ARCANESTAFF@4,Expert's Great Arcane Staff 4,,28148,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL4,Pristine Cedar Planks,20.0,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,12.0,,,,,,,,,,4
1207,T5_2H_ARCANESTAFF_HELL,https://render.albiononline.com/v1/item/T5_2H_ARCANESTAFF_HELL,Expert's Occult Staff ,,3001,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,20.0,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,12.0,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_ARCANESTAFF_HELL,Expert's Occult Orb,1.0,,,,,,,
1208,T5_2H_ARCANESTAFF_HELL@1,https://render.albiononline.com/v1/item/T5_2H_ARCANESTAFF_HELL@1,Expert's Occult Staff 1,,5252,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL1,Uncommon Cedar Planks,20.0,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,12.0,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_ARCANESTAFF_HELL,Expert's Occult Orb,1.0,,,,,,,1
1209,T5_2H_ARCANESTAFF_HELL@2,https://render.albiononline.com/v1/item/T5_2H_ARCANESTAFF_HELL@2,Expert's Occult Staff 2,,9191,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL2,Rare Cedar Planks,20.0,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,12.0,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_ARCANESTAFF_HELL,Expert's Occult Orb,1.0,,,,,,,2
1210,T5_2H_ARCANESTAFF_HELL@3,https://render.albiononline.com/v1/item/T5_2H_ARCANESTAFF_HELL@3,Expert's Occult Staff 3,,16085,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL3,Exceptional Cedar Planks,20.0,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,12.0,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_ARCANESTAFF_HELL,Expert's Occult Orb,1.0,,,,,,,3
1211,T5_2H_ARCANESTAFF_HELL@4,https://render.albiononline.com/v1/item/T5_2H_ARCANESTAFF_HELL@4,Expert's Occult Staff 4,,28148,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_ARCANESTAFF_HELL,Pristine Cedar Planks,20.0,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,12.0,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_ARCANESTAFF_HELL,Expert's Occult Orb,1.0,,,,,,,4
1212,T5_2H_AXE,https://render.albiononline.com/v1/item/T5_2H_AXE,Expert's Greataxe ,,3001,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,12.0,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,20.0,,,,,,,,,,
1213,T5_2H_AXE@1,https://render.albiononline.com/v1/item/T5_2H_AXE@1,Expert's Greataxe 1,,5252,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL1,Uncommon Cedar Planks,12.0,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,20.0,,,,,,,,,,1
1214,T5_2H_AXE@2,https://render.albiononline.com/v1/item/T5_2H_AXE@2,Expert's Greataxe 2,,9191,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL2,Rare Cedar Planks,12.0,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,20.0,,,,,,,,,,2
1215,T5_2H_AXE@3,https://render.albiononline.com/v1/item/T5_2H_AXE@3,Expert's Greataxe 3,,16085,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL3,Exceptional Cedar Planks,12.0,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,20.0,,,,,,,,,,3
1216,T5_2H_AXE@4,https://render.albiononline.com/v1/item/T5_2H_AXE@4,Expert's Greataxe 4,,28148,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL4,Pristine Cedar Planks,12.0,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,20.0,,,,,,,,,,4
1217,T5_2H_BOW,https://render.albiononline.com/v1/item/T5_2H_BOW,Expert's Bow ,,28148,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,32.0,,,,,,,,,,,,,
1218,T5_2H_BOW@1,https://render.albiononline.com/v1/item/T5_2H_BOW@1,Expert's Bow 1,,5252,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL1,Uncommon Cedar Planks,32.0,,,,,,,,,,,,,1
1219,T5_2H_BOW@2,https://render.albiononline.com/v1/item/T5_2H_BOW@2,Expert's Bow 2,,9191,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL2,Rare Cedar Planks,32.0,,,,,,,,,,,,,2
1220,T5_2H_BOW@3,https://render.albiononline.com/v1/item/T5_2H_BOW@3,Expert's Bow 3,,16085,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL3,Exceptional Cedar Planks,32.0,,,,,,,,,,,,,3
1221,T5_2H_BOW@4,https://render.albiononline.com/v1/item/T5_2H_BOW@4,Expert's Bow 4,,28148,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL4,Pristine Cedar Planks,32.0,,,,,,,,,,,,,4
1222,T5_2H_BOW_HELL,https://render.albiononline.com/v1/item/T5_2H_BOW_HELL,Expert's Wailing Bow ,,3001,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,32.0,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_BOW_HELL,Expert's Demonic Arrowheads,1.0,,,,,,,,,,
1223,T5_2H_BOW_HELL@1,https://render.albiononline.com/v1/item/T5_2H_BOW_HELL@1,Expert's Wailing Bow 1,,5252,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL1,Uncommon Cedar Planks,32.0,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_BOW_HELL,Expert's Demonic Arrowheads,1.0,,,,,,,,,,1
1224,T5_2H_BOW_HELL@2,https://render.albiononline.com/v1/item/T5_2H_BOW_HELL@2,Expert's Wailing Bow 2,,9191,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL2,Rare Cedar Planks,32.0,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_BOW_HELL,Expert's Demonic Arrowheads,1.0,,,,,,,,,,2
1225,T5_2H_BOW_HELL@3,https://render.albiononline.com/v1/item/T5_2H_BOW_HELL@3,Expert's Wailing Bow 3,,16085,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL3,Exceptional Cedar Planks,32.0,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_BOW_HELL,Expert's Demonic Arrowheads,1.0,,,,,,,,,,3
1226,T5_2H_BOW_HELL@4,https://render.albiononline.com/v1/item/T5_2H_BOW_HELL@4,Expert's Wailing Bow 4,,28148,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL4,Pristine Cedar Planks,32.0,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_BOW_HELL,Expert's Demonic Arrowheads,1.0,,,,,,,,,,4
1227,T5_2H_CLAWPAIR,https://render.albiononline.com/v1/item/T5_2H_CLAWPAIR,Expert's Claws ,,3001,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,12.0,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,20.0,,,,,,,,,,
1228,T5_2H_CLAWPAIR@1,https://render.albiononline.com/v1/item/T5_2H_CLAWPAIR@1,Expert's Claws 1,,5252,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,12.0,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL1,Uncommon Cured Leather,20.0,,,,,,,,,,1
1229,T5_2H_CLAWPAIR@2,https://render.albiononline.com/v1/item/T5_2H_CLAWPAIR@2,Expert's Claws 2,,9191,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,12.0,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL2,Rare Cured Leather,20.0,,,,,,,,,,2
1230,T5_2H_CLAWPAIR@3,https://render.albiononline.com/v1/item/T5_2H_CLAWPAIR@3,Expert's Claws 3,,16085,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,12.0,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL3,Exceptional Cured Leather,20.0,,,,,,,,,,3
1231,T5_2H_CLAWPAIR@4,https://render.albiononline.com/v1/item/T5_2H_CLAWPAIR@4,Expert's Claws 4,,28148,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,12.0,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL4,Pristine Cured Leather,20.0,,,,,,,,,,4
1232,T5_2H_CLAYMORE,https://render.albiononline.com/v1/item/T5_2H_CLAYMORE,Expert's Claymore ,,3001,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,20.0,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,12.0,,,,,,,,,,
1233,T5_2H_CLAYMORE@1,https://render.albiononline.com/v1/item/T5_2H_CLAYMORE@1,Expert's Claymore 1,,5252,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,20.0,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL1,Uncommon Cured Leather,12.0,,,,,,,,,,1
1234,T5_2H_CLAYMORE@2,https://render.albiononline.com/v1/item/T5_2H_CLAYMORE@2,Expert's Claymore 2,,9191,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,20.0,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL2,Rare Cured Leather,12.0,,,,,,,,,,2
1235,T5_2H_CLAYMORE@3,https://render.albiononline.com/v1/item/T5_2H_CLAYMORE@3,Expert's Claymore 3,,16085,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,20.0,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL3,Exceptional Cured Leather,12.0,,,,,,,,,,3
1236,T5_2H_CLAYMORE@4,https://render.albiononline.com/v1/item/T5_2H_CLAYMORE@4,Expert's Claymore 4,,28148,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,20.0,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL4,Pristine Cured Leather,12.0,,,,,,,,,,4
1237,T5_2H_CLEAVER_HELL,https://render.albiononline.com/v1/item/T5_2H_CLEAVER_HELL,Expert's Carving Sword ,,3001,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,20.0,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,12.0,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_CLEAVER_HELL,Expert's Demonic Blade,1.0,,,,,,,
1238,T5_2H_CLEAVER_HELL@1,https://render.albiononline.com/v1/item/T5_2H_CLEAVER_HELL@1,Expert's Carving Sword 1,,5252,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,20.0,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL1,Uncommon Cured Leather,12.0,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_CLEAVER_HELL,Expert's Demonic Blade,1.0,,,,,,,1
1239,T5_2H_CLEAVER_HELL@2,https://render.albiononline.com/v1/item/T5_2H_CLEAVER_HELL@2,Expert's Carving Sword 2,,9191,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,20.0,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL2,Rare Cured Leather,12.0,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_CLEAVER_HELL,Expert's Demonic Blade,1.0,,,,,,,2
1240,T5_2H_CLEAVER_HELL@3,https://render.albiononline.com/v1/item/T5_2H_CLEAVER_HELL@3,Expert's Carving Sword 3,,16085,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,20.0,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL3,Exceptional Cured Leather,12.0,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_CLEAVER_HELL,Expert's Demonic Blade,1.0,,,,,,,3
1241,T5_2H_CLEAVER_HELL@4,https://render.albiononline.com/v1/item/T5_2H_CLEAVER_HELL@4,Expert's Carving Sword 4,,28148,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,20.0,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL4,Pristine Cured Leather,12.0,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_CLEAVER_HELL,Expert's Demonic Blade,1.0,,,,,,,4
1242,T5_2H_COMBATSTAFF_MORGANA,https://render.albiononline.com/v1/item/T5_2H_COMBATSTAFF_MORGANA,Expert's Black Monk Stave ,,3001,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,12.0,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,20.0,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_COMBATSTAFF_MORGANA,Expert's Reinforced Morgana Pole,1.0,,,,,,,
1243,T5_2H_COMBATSTAFF_MORGANA@1,https://render.albiononline.com/v1/item/T5_2H_COMBATSTAFF_MORGANA@1,Expert's Black Monk Stave 1,,5252,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,12.0,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL1,Uncommon Cured Leather,20.0,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_COMBATSTAFF_MORGANA,Expert's Reinforced Morgana Pole,1.0,,,,,,,1
1244,T5_2H_COMBATSTAFF_MORGANA@2,https://render.albiononline.com/v1/item/T5_2H_COMBATSTAFF_MORGANA@2,Expert's Black Monk Stave 2,,9191,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,12.0,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL2,Rare Cured Leather,20.0,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_COMBATSTAFF_MORGANA,Expert's Reinforced Morgana Pole,1.0,,,,,,,2
