Category_Name,Product,Crafting_Focus,Ingredient_1_Image,Ingredient_1_Name,Ingredient_1_Amount,Ingredient_2_Image,Ingredient_2_Name,Ingredient_2_Amount,Ingredient_3_Image,Ingredient_3_Name,Ingredient_3_Amount
https://albiononline2d.com/en/item/id/T4_HEAD_LEATHER_MORGANA@1,Crafting Requirements (2),750
https://albiononline2d.com/en/item/id/T4_2H_WILDSTAFF@3,Crafting Requirements (2),5252
https://albiononline2d.com/en/item/id/T4_ARTEFACT_OFF_SHIELD_AVALON,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T4_2H_HOLYSTAFF,Crafting Requirements (2),16085
https://albiononline2d.com/en/item/id/T4_2H_DEMONICSTAFF@3,Crafting Requirements (2),5252
https://albiononline2d.com/en/item/id/T4_2H_KNUCKLES_SET2@3,Crafting Requirements (2),9191
https://albiononline2d.com/en/item/id/T4_ARTEFACT_ARMOR_PLATE_UNDEAD,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T1_HEAD_LEATHER_SET1,Crafting Requirements (1),0
https://albiononline2d.com/en/item/id/T4_2H_HOLYSTAFF@1,Crafting Requirements (2),1715
https://albiononline2d.com/en/item/id/T4_2H_FLAIL@3,Crafting Requirements (2),9191
https://albiononline2d.com/en/item/id/T3_2H_TOOL_HAMMER,Crafting Requirements (2),245
https://albiononline2d.com/en/item/id/T4_HIDE_LEVEL3,Crafting Requirements (1),0
https://albiononline2d.com/en/item/id/T4_CAPEITEM_FW_MARTLOCK@3,Crafting Requirements (3),0
https://albiononline2d.com/en/item/id/T4_ARMOR_LEATHER_SET3@4,Crafting Requirements (1),8042
https://albiononline2d.com/en/item/id/T4_ARTEFACT_HEAD_LEATHER_HELL,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T1_HIDE,Used In (4),
https://albiononline2d.com/en/item/id/T4_2H_POLEHAMMER@3,Crafting Requirements (2),9191
https://albiononline2d.com/en/item/id/T4_2H_DEMONICSTAFF@4,Crafting Requirements (2),16085
https://albiononline2d.com/en/item/id/T4_ARTEFACT_OFF_SHIELD_HELL,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T3_2H_TOOL_KNIFE,Crafting Requirements (2),245
https://albiononline2d.com/en/item/id/T4_ARTEFACT_HEAD_LEATHER_MORGANA,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T4_2H_HOLYSTAFF@2,Crafting Requirements (2),5252
https://albiononline2d.com/en/item/id/T4_HEAD_LEATHER_MORGANA@2,Crafting Requirements (2),1313
https://albiononline2d.com/en/item/id/T4_HIDE_LEVEL4,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T4_2H_BOW,Crafting Requirements (1),1715
https://albiononline2d.com/en/item/id/T4_2H_KNUCKLES_SET2@4,Crafting Requirements (2),16085
https://albiononline2d.com/en/item/id/T4_2H_FLAIL@4,Crafting Requirements (2),16085
https://albiononline2d.com/en/item/id/T1_MAIN_SWORD,Crafting Requirements (2),0
https://albiononline2d.com/en/item/id/T3_MAIN_DAGGER,Crafting Requirements (2),735
https://albiononline2d.com/en/item/id/T4_CAPEITEM_FW_MARTLOCK@4,Crafting Requirements (3),0
https://albiononline2d.com/en/item/id/T4_2H_DIVINESTAFF,Crafting Requirements (2),1715
https://albiononline2d.com/en/item/id/T4_MAIN_1HCROSSBOW,Crafting Requirements (2),1286
https://albiononline2d.com/en/item/id/T3_2H_TOOL_PICK,Crafting Requirements (2),245
https://albiononline2d.com/en/item/id/T4_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T4_2H_WILDSTAFF@4,Crafting Requirements (2),16085
https://albiononline2d.com/en/item/id/T1_MEAL_GRILLEDFISH,Crafting Requirements (1),false
https://albiononline2d.com/en/item/id/T4_2H_HOLYSTAFF@3,Crafting Requirements (2),9191
https://albiononline2d.com/en/item/id/T4_ARTEFACT_HEAD_LEATHER_UNDEAD,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T4_ARMOR_PLATE_HELL,Crafting Requirements (2),858
https://albiononline2d.com/en/item/id/T3_2H_TOOL_SIEGEHAMMER,Crafting Requirements (2),490
https://albiononline2d.com/en/item/id/T4_2H_KNUCKLES_SET3,Crafting Requirements (2),1715
https://albiononline2d.com/en/item/id/T4_MAIN_1HCROSSBOW@1,Crafting Requirements (2),2251
https://albiononline2d.com/en/item/id/T4_CLOTH_LEVEL4,Crafting Requirements (2),1
https://albiononline2d.com/en/item/id/T4_2H_POLEHAMMER@4,Crafting Requirements (2),16085
https://albiononline2d.com/en/item/id/T4_HEAD_LEATHER_MORGANA@3,Crafting Requirements (2),2298
https://albiononline2d.com/en/item/id/T4_2H_DIVINESTAFF@1,Crafting Requirements (2),3001
https://albiononline2d.com/en/item/id/T4_ARTEFACT_OFF_TALISMAN_AVALON,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T4_ESSENCE,Used In (1),
https://albiononline2d.com/en/item/id/T4_ARTEFACT_HEAD_PLATE_AVALON,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T4_2H_BOW@1,Crafting Requirements (1),3001
https://albiononline2d.com/en/item/id/T4_MAIN_1HCROSSBOW@3,Crafting Requirements (2),6893
https://albiononline2d.com/en/item/id/T1_OFF_SHIELD,Crafting Requirements (1),0
https://albiononline2d.com/en/item/id/T3_ARMOR_LEATHER_SET1,Crafting Requirements (1),490
https://albiononline2d.com/en/item/id/T1_ROCK,Used In (6),
https://albiononline2d.com/en/item/id/T4_2H_DIVINESTAFF@2,Crafting Requirements (2),5252
https://albiononline2d.com/en/item/id/T4_ARTEFACT_HEAD_PLATE_FEY,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T4_2H_FROSTSTAFF,Crafting Requirements (2),1715
https://albiononline2d.com/en/item/id/T3_MAIN_FIRESTAFF,Crafting Requirements (2),735
https://albiononline2d.com/en/item/id/T4_HEAD_LEATHER_MORGANA@4,Crafting Requirements (2),4021
https://albiononline2d.com/en/item/id/T4_ARMOR_CLOTH_HELL,Crafting Requirements (2),858
https://albiononline2d.com/en/item/id/T4_ARTEFACT_OFF_TOTEM_KEEPER,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T1_SEAWEED,Used In (4),
https://albiononline2d.com/en/item/id/T4_2H_HOLYSTAFF@4,Crafting Requirements (2),16085
https://albiononline2d.com/en/item/id/T4_2H_KNUCKLES_SET3@1,Crafting Requirements (2),3001
https://albiononline2d.com/en/item/id/T4_MAIN_1HCROSSBOW@4,Crafting Requirements (2),12064
https://albiononline2d.com/en/item/id/T4_ARTEFACT_HEAD_PLATE_HELL,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T4_ESSENCE_POTION,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T3_BAG,Crafting Requirements (2),490
https://albiononline2d.com/en/item/id/T4_2H_DIVINESTAFF@3,Crafting Requirements (2),9191
https://albiononline2d.com/en/item/id/T4_2H_FROSTSTAFF@1,Crafting Requirements (2),3001
https://albiononline2d.com/en/item/id/T4_ARMOR_PLATE_HELL@1,Crafting Requirements (2),1501
https://albiononline2d.com/en/item/id/T1_SHOES_LEATHER_SET1,Crafting Requirements (1),0
https://albiononline2d.com/en/item/id/T4_MAIN_ARCANESTAFF,Crafting Requirements (2),1286
https://albiononline2d.com/en/item/id/T4_ARTEFACT_OFF_TOWERSHIELD_UNDEAD,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T4_2H_BOW@2,Crafting Requirements (1),5252
https://albiononline2d.com/en/item/id/T1_WOOD,Used In (7),
https://albiononline2d.com/en/item/id/T3_CAPE,Crafting Requirements (2),245
https://albiononline2d.com/en/item/id/T4_ARTEFACT_HEAD_PLATE_KEEPER,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T4_2H_FROSTSTAFF@2,Crafting Requirements (2),5252
https://albiononline2d.com/en/item/id/T1_WORM,Used In (3),
https://albiononline2d.com/en/item/id/T4_HEAD_LEATHER_SET1,Crafting Requirements (1),429
https://albiononline2d.com/en/item/id/T3_COMFREY,Used In (35),
https://albiononline2d.com/en/item/id/T4_2H_KNUCKLES_SET3@2,Crafting Requirements (2),5252
https://albiononline2d.com/en/item/id/T3_MAIN_FROSTSTAFF,Crafting Requirements (2),735
https://albiononline2d.com/en/item/id/T3_EGG,Used In (36),
https://albiononline2d.com/en/item/id/T4_FARM_BURDOCK_SEED,Crafting Requirements (0),true
https://albiononline2d.com/en/item/id/T4_2H_FROSTSTAFF@3,Crafting Requirements (2),9191
https://albiononline2d.com/en/item/id/T4_2H_DIVINESTAFF@4,Crafting Requirements (2),16085
https://albiononline2d.com/en/item/id/T4_ARTEFACT_HEAD_PLATE_UNDEAD,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T4_MAIN_ARCANESTAFF@1,Crafting Requirements (2),2251
https://albiononline2d.com/en/item/id/T4_ARTEFACT_SHOES_LEATHER_HELL,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T4_FARM_GIANTSTAG_BABY,,
https://albiononline2d.com/en/item/id/T4_2H_HOLYSTAFF_HELL,Crafting Requirements (3),1715
https://albiononline2d.com/en/item/id/T2_2H_BOW,Crafting Requirements (1),560
https://albiononline2d.com/en/item/id/T3_FARM_CHICKEN_BABY,Crafting Requirements (0),true
https://albiononline2d.com/en/item/id/T4_2H_FROSTSTAFF@4,Crafting Requirements (2),16085
https://albiononline2d.com/en/item/id/T4_FARM_GIANTSTAG_GROWN,Used In (1),
https://albiononline2d.com/en/item/id/T4_ARTEFACT_MAIN_ARCANESTAFF_UNDEAD,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T3_FARM_CHICKEN_GROWN,Used In (1),
https://albiononline2d.com/en/item/id/T4_ARMOR_CLOTH_HELL@1,Crafting Requirements (2),1501
https://albiononline2d.com/en/item/id/T4_MAIN_ARCANESTAFF@2,Crafting Requirements (2),3939
https://albiononline2d.com/en/item/id/T4_2H_DOUBLEBLADEDSTAFF,Crafting Requirements (2),1715
https://albiononline2d.com/en/item/id/T4_2H_BOW@3,Crafting Requirements (1),9191
https://albiononline2d.com/en/item/id/T2_2H_TOOL_HAMMER,Crafting Requirements (2),140
https://albiononline2d.com/en/item/id/T4_2H_KNUCKLES_SET3@3,Crafting Requirements (2),9191
https://albiononline2d.com/en/item/id/T4_ARMOR_PLATE_HELL@2,Crafting Requirements (2),2626
https://albiononline2d.com/en/item/id/T4_2H_GLACIALSTAFF,Crafting Requirements (2),1715
https://albiononline2d.com/en/item/id/T3_FARM_COMFREY_SEED,Crafting Requirements (0),true
https://albiononline2d.com/en/item/id/T4_ARTEFACT_MAIN_CURSEDSTAFF_AVALON,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T4_ARTEFACT_SHOES_LEATHER_MORGANA,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T4_MAIN_ARCANESTAFF_UNDEAD,Crafting Requirements (3),1286
https://albiononline2d.com/en/item/id/T2_2H_TOOL_KNIFE,Crafting Requirements (2),140
https://albiononline2d.com/en/item/id/T4_FARM_GOAT_BABY,Crafting Requirements (0),true
https://albiononline2d.com/en/item/id/T4_2H_QUARTERSTAFF,Crafting Requirements (2),1715
https://albiononline2d.com/en/item/id/T4_2H_DOUBLEBLADEDSTAFF@2,Crafting Requirements (2),5252
https://albiononline2d.com/en/item/id/T4_HEAD_LEATHER_SET1@1,Crafting Requirements (1),750
https://albiononline2d.com/en/item/id/T4_ARTEFACT_MAIN_CURSEDSTAFF_UNDEAD,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T3_MAIN_HAMMER,Crafting Requirements (1),735
https://albiononline2d.com/en/item/id/T4_2H_GLACIALSTAFF@1,Crafting Requirements (2),3001
https://albiononline2d.com/en/item/id/T4_MAIN_ARCANESTAFF_UNDEAD@1,Crafting Requirements (3),2251
https://albiononline2d.com/en/item/id/T2_2H_TOOL_PICK,Crafting Requirements (2),140
https://albiononline2d.com/en/item/id/T4_2H_KNUCKLES_SET3@4,Crafting Requirements (2),16085
https://albiononline2d.com/en/item/id/T4_ARTEFACT_SHOES_LEATHER_UNDEAD,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T4_2H_HOLYSTAFF_HELL@1,Crafting Requirements (3),3001
https://albiononline2d.com/en/item/id/T4_FARM_GOAT_GROWN,Used In (1),
https://albiononline2d.com/en/item/id/T3_FARM_HORSE_BABY,Crafting Requirements (0),true
https://albiononline2d.com/en/item/id/T3_FARM_HORSE_GROWN,Used In (2),
https://albiononline2d.com/en/item/id/T4_ARTEFACT_MAIN_FIRESTAFF_KEEPER,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T4_2H_GLACIALSTAFF@2,Crafting Requirements (2),5252
https://albiononline2d.com/en/item/id/T4_2H_BOW@4,Crafting Requirements (1),16085
https://albiononline2d.com/en/item/id/T4_MAIN_ARCANESTAFF_UNDEAD@2,Crafting Requirements (3),3939
https://albiononline2d.com/en/item/id/T4_ARTEFACT_SHOES_PLATE_AVALON,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T4_2H_DOUBLEBLADEDSTAFF@3,Crafting Requirements (2),9191
https://albiononline2d.com/en/item/id/T4_ARMOR_CLOTH_HELL@2,Crafting Requirements (2),2626
https://albiononline2d.com/en/item/id/T4_ARTEFACT_MAIN_FROSTSTAFF_AVALON,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T3_FARM_OX_BABY,Crafting Requirements (0),true
https://albiononline2d.com/en/item/id/T4_HEAD_LEATHER_SET1@2,Crafting Requirements (1),1313
https://albiononline2d.com/en/item/id/T4_MAIN_ARCANESTAFF_UNDEAD@3,Crafting Requirements (3),6893
https://albiononline2d.com/en/item/id/T2_2H_TOOL_SIEGEHAMMER,Crafting Requirements (2),280
https://albiononline2d.com/en/item/id/T3_FARM_OX_GROWN,Used In (2),
https://albiononline2d.com/en/item/id/T4_FARM_HORSE_BABY,Crafting Requirements (0),true
https://albiononline2d.com/en/item/id/T4_ARMOR_PLATE_HELL@3,Crafting Requirements (2),4596
https://albiononline2d.com/en/item/id/T4_2H_LONGBOW,Crafting Requirements (1),1715
https://albiononline2d.com/en/item/id/T4_2H_HOLYSTAFF_HELL@2,Crafting Requirements (3),5252
https://albiononline2d.com/en/item/id/T4_2H_DOUBLEBLADEDSTAFF@4,Crafting Requirements (2),16085
https://albiononline2d.com/en/item/id/T4_ARTEFACT_MAIN_FROSTSTAFF_KEEPER,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T4_ARTEFACT_SHOES_PLATE_FEY,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T4_FARM_HORSE_GROWN,Used In (1),
https://albiononline2d.com/en/item/id/T3_FARM_WHEAT_SEED,Crafting Requirements (0),true
https://albiononline2d.com/en/item/id/T4_2H_GLACIALSTAFF@3,Crafting Requirements (2),9191
https://albiononline2d.com/en/item/id/T3_MAIN_HOLYSTAFF,Crafting Requirements (2),735
https://albiononline2d.com/en/item/id/T2_AGARIC,Used In (12),
https://albiononline2d.com/en/item/id/T4_2H_QUARTERSTAFF@1,Crafting Requirements (2),3001
https://albiononline2d.com/en/item/id/T3_FIBER,Used In (1),
https://albiononline2d.com/en/item/id/T4_2H_BOW_HELL,Crafting Requirements (2),1715
https://albiononline2d.com/en/item/id/T4_MAIN_ARCANESTAFF_UNDEAD@4,Crafting Requirements (3),12064
https://albiononline2d.com/en/item/id/T3_FISH_FRESHWATER_ALL_COMMON,Used In (1),
https://albiononline2d.com/en/item/id/T4_ARTEFACT_MAIN_HOLYSTAFF_AVALON,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T4_ARTEFACT_SHOES_PLATE_HELL,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T4_2H_GLACIALSTAFF@4,Crafting Requirements (2),16085
https://albiononline2d.com/en/item/id/T3_FISH_FRESHWATER_AVALON_RARE,Used In (9),
https://albiononline2d.com/en/item/id/T4_FARM_OX_BABY,Crafting Requirements (0),true
https://albiononline2d.com/en/item/id/T2_ARMOR_LEATHER_SET1,Crafting Requirements (1),280
https://albiononline2d.com/en/item/id/T4_2H_LONGBOW@1,Crafting Requirements (1),3001
https://albiononline2d.com/en/item/id/T4_MAIN_AXE,Crafting Requirements (2),1286
https://albiononline2d.com/en/item/id/T4_ARTEFACT_MAIN_HOLYSTAFF_MORGANA,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T3_FISH_FRESHWATER_FOREST_RARE,Used In (9),
https://albiononline2d.com/en/item/id/T4_ARMOR_CLOTH_HELL@3,Crafting Requirements (2),4596
https://albiononline2d.com/en/item/id/T4_ARTEFACT_SHOES_PLATE_KEEPER,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T4_2H_DUALCROSSBOW_HELL,Crafting Requirements (3),1715
https://albiononline2d.com/en/item/id/T4_FARM_OX_GROWN,Used In (1),
https://albiononline2d.com/en/item/id/T3_FISH_FRESHWATER_HIGHLANDS_RARE,Used In (9),
https://albiononline2d.com/en/item/id/T4_ARMOR_PLATE_HELL@4,Crafting Requirements (2),8042
https://albiononline2d.com/en/item/id/T3_FISH_FRESHWATER_MOUNTAIN_RARE,Used In (9),
https://albiononline2d.com/en/item/id/T3_FISH_FRESHWATER_STEPPE_RARE,Used In (9),
https://albiononline2d.com/en/item/id/T4_2H_QUARTERSTAFF@2,Crafting Requirements (2),5252
https://albiononline2d.com/en/item/id/T4_ARTEFACT_MAIN_MACE_HELL,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T4_2H_BOW_HELL@1,Crafting Requirements (2),3001
https://albiononline2d.com/en/item/id/T4_MAIN_AXE@1,Crafting Requirements (2),2251
https://albiononline2d.com/en/item/id/T4_2H_GLAIVE,Crafting Requirements (2),1715
https://albiononline2d.com/en/item/id/T4_ARTEFACT_SHOES_PLATE_UNDEAD,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T4_HEAD_LEATHER_SET1@4,Crafting Requirements (1),4021
https://albiononline2d.com/en/item/id/T2_BAG,Crafting Requirements (2),280
https://albiononline2d.com/en/item/id/T4_2H_HOLYSTAFF_HELL@3,Crafting Requirements (3),9191
https://albiononline2d.com/en/item/id/T4_2H_LONGBOW@2,Crafting Requirements (1),5252
https://albiononline2d.com/en/item/id/T4_2H_DUALCROSSBOW_HELL@1,Crafting Requirements (3),3001
https://albiononline2d.com/en/item/id/T3_MAIN_MACE,Crafting Requirements (2),735
https://albiononline2d.com/en/item/id/T2_BEAN,Used In (24),
https://albiononline2d.com/en/item/id/T4_2H_GLAIVE@1,Crafting Requirements (2),3001
https://albiononline2d.com/en/item/id/T4_ARTEFACT_MAIN_NATURESTAFF_AVALON,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T4_MAIN_AXE@2,Crafting Requirements (2),3939
https://albiononline2d.com/en/item/id/T4_BAG,Crafting Requirements (2),858
https://albiononline2d.com/en/item/id/T4_FARM_TURNIP_SEED,Crafting Requirements (0),true
https://albiononline2d.com/en/item/id/T4_2H_BOW_HELL@2,Crafting Requirements (2),5252
https://albiononline2d.com/en/item/id/T4_2H_HOLYSTAFF_HELL@4,Crafting Requirements (3),16085
https://albiononline2d.com/en/item/id/T4_2H_GLAIVE@2,Crafting Requirements (2),5252
https://albiononline2d.com/en/item/id/T4_FIBER,Used In (3),
https://albiononline2d.com/en/item/id/T4_ARTEFACT_MAIN_NATURESTAFF_KEEPER,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T4_BAG@1,Crafting Requirements (2),1501
https://albiononline2d.com/en/item/id/T4_MAIN_AXE@3,Crafting Requirements (2),6893
https://albiononline2d.com/en/item/id/T4_2H_DUALCROSSBOW_HELL@2,Crafting Requirements (3),5252
https://albiononline2d.com/en/item/id/T4_2H_LONGBOW@3,Crafting Requirements (1),9191
https://albiononline2d.com/en/item/id/T4_ARMOR_CLOTH_HELL@4,Crafting Requirements (2),8042
https://albiononline2d.com/en/item/id/T4_HEAD_LEATHER_SET2,Crafting Requirements (1),429
https://albiononline2d.com/en/item/id/T4_2H_GLAIVE@3,Crafting Requirements (2),9191
https://albiononline2d.com/en/item/id/T2_CAPE,Crafting Requirements (2),140
https://albiononline2d.com/en/item/id/T4_ARMOR_PLATE_SET1,Crafting Requirements (1),858
https://albiononline2d.com/en/item/id/T4_BAG@2,Crafting Requirements (2),2626
https://albiononline2d.com/en/item/id/T4_FIBER_LEVEL1,Crafting Requirements (1),0
https://albiononline2d.com/en/item/id/T4_ARTEFACT_MAIN_RAPIER_MORGANA,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T4_MAIN_AXE@4,Crafting Requirements (2),12064
https://albiononline2d.com/en/item/id/T4_2H_BOW_HELL@3,Crafting Requirements (2),9191
https://albiononline2d.com/en/item/id/T2_FARM_AGARIC_SEED,Crafting Requirements (0),true
https://albiononline2d.com/en/item/id/T4_2H_QUARTERSTAFF@3,Crafting Requirements (2),9191
https://albiononline2d.com/en/item/id/T4_2H_ICEGAUNTLETS_HELL,Crafting Requirements (3),1715
https://albiononline2d.com/en/item/id/T4_2H_DUALCROSSBOW_HELL@3,Crafting Requirements (3),9191
https://albiononline2d.com/en/item/id/T4_ARTEFACT_MAIN_ROCKMACE_KEEPER,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T4_MAIN_CURSEDSTAFF,Crafting Requirements (2),1286
https://albiononline2d.com/en/item/id/T4_BAG@3,Crafting Requirements (2),4596
https://albiononline2d.com/en/item/id/T4_2H_LONGBOW@4,Crafting Requirements (1),16085
https://albiononline2d.com/en/item/id/T4_2H_BOW_HELL@4,Crafting Requirements (2),16085
https://albiononline2d.com/en/item/id/T4_ARTEFACT_MAIN_SCIMITAR_MORGANA,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T2_FARM_BEAN_SEED,Crafting Requirements (0),true
https://albiononline2d.com/en/item/id/T4_FIBER_LEVEL2,Crafting Requirements (1),0
https://albiononline2d.com/en/item/id/T2_FIBER,Used In (1),
https://albiononline2d.com/en/item/id/T4_BAG@4,Crafting Requirements (2),8042
https://albiononline2d.com/en/item/id/T4_MAIN_CURSEDSTAFF@1,Crafting Requirements (2),2251
https://albiononline2d.com/en/item/id/T2_FISH_FRESHWATER_ALL_COMMON,Used In (1),
https://albiononline2d.com/en/item/id/T4_2H_ICEGAUNTLETS_HELL@1,Crafting Requirements (3),3001
https://albiononline2d.com/en/item/id/T4_ARMOR_CLOTH_KEEPER,Crafting Requirements (2),858
https://albiononline2d.com/en/item/id/T2_FISH_SALTWATER_ALL_COMMON,Used In (1),
https://albiononline2d.com/en/item/id/T4_2H_DUALCROSSBOW_HELL@4,Crafting Requirements (3),16085
https://albiononline2d.com/en/item/id/T4_MAIN_DAGGER@4,Crafting Requirements (2),12064
https://albiononline2d.com/en/item/id/T4_BAG_INSIGHT,Crafting Requirements (3),858
https://albiononline2d.com/en/item/id/T4_MAIN_DAGGER_HELL,,
https://albiononline2d.com/en/item/id/T4_2H_GLAIVE@4,Crafting Requirements (2),9191
https://albiononline2d.com/en/item/id/T4_HEAD_LEATHER_SET2@1,Crafting Requirements (1),750
https://albiononline2d.com/en/item/id/T4_MAIN_CURSEDSTAFF@2,Crafting Requirements (2),3939
https://albiononline2d.com/en/item/id/T4_MAIN_DAGGER_HELL@1,,
https://albiononline2d.com/en/item/id/T4_ARMOR_PLATE_SET2,Crafting Requirements (1),858
https://albiononline2d.com/en/item/id/T4_MAIN_DAGGER_HELL@2,,
https://albiononline2d.com/en/item/id/T4_FIBER_LEVEL3,Crafting Requirements (1),0
https://albiononline2d.com/en/item/id/T4_BAG_INSIGHT@1,Crafting Requirements (3),
https://albiononline2d.com/en/item/id/T2_HEAD_CLOTH_SET1,Crafting Requirements (1),140
https://albiononline2d.com/en/item/id/T4_2H_DUALHAMMER_HELL,Crafting Requirements (3),
