,Category_Name,Category_Images,Product,Crafting_Focus,Ingredient_1_Image,Ingredient_1_Name,Ingredient_1_Amount,Ingredient_2_Image,Ingredient_2_Name,Ingredient_2_Amount,Ingredient_3_Image,Ingredient_3_Name,Ingredient_3_Amount,Ingredient_4_Image,Ingredient_4_Name,Ingredient_4_Amount,Ingredient_5_Image,Ingredient_5_Name,Ingredient_5_Amount
1362,T5_2H_HALBERD_MORGANA@4,https://render.albiononline.com/v1/item/T5_2H_HALBERD_MORGANA@4,Expert's Carrioncaller (T5),28148,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL4,Pristine Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_HALBERD_MORGANA,Expert's Morgana Halberd Head,1,,,,,,
1363,T5_2H_HAMMER,https://render.albiononline.com/v1/item/T5_2H_HAMMER,Adept's Great Hammer (T4),,,,,,Ornate Cloth,12,,,,,,,,,
1365,T5_2H_HAMMER@1,https://render.albiononline.com/v1/item/T5_2H_HAMMER@1,Expert's Great Hammer (T5),,,,,,Uncommon Ornate Cloth,12,,,,,,,,,
1367,T5_2H_HAMMER@2,https://render.albiononline.com/v1/item/T5_2H_HAMMER@2,Expert's Great Hammer (T5),,,,,,,,,,,,,,,,
1369,T5_2H_HAMMER@3,https://render.albiononline.com/v1/item/T5_2H_HAMMER@3,Expert's Great Hammer (T5),,,,,,,,,,,,,,,,
1371,T5_2H_HAMMER@4,https://render.albiononline.com/v1/item/T5_2H_HAMMER@4,Expert's Great Hammer (T5),,,,,,,,,,,,,,,,
1373,T5_2H_HAMMER_UNDEAD,https://render.albiononline.com/v1/item/T5_2H_HAMMER_UNDEAD,Expert's Tombhammer (T5),,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,20,https://render.albiononline.com/v1/item/T5_CLOTH,Ornate Cloth,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_HAMMER_UNDEAD,Expert's Ancient Hammer Head,1,,,,,,
1375,T5_2H_HAMMER_UNDEAD@1,https://render.albiononline.com/v1/item/T5_2H_HAMMER_UNDEAD@1,Expert's Tombhammer (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,20,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL1,Uncommon Ornate Cloth,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_HAMMER_UNDEAD,Expert's Ancient Hammer Head,1,,,,,,
1376,T5_2H_HAMMER_UNDEAD@2,https://render.albiononline.com/v1/item/T5_2H_HAMMER_UNDEAD@2,Expert's Tombhammer (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,20,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL1,Uncommon Ornate Cloth,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_HAMMER_UNDEAD,Expert's Ancient Hammer Head,1,,,,,,
1378,T5_2H_HAMMER_UNDEAD@3,https://render.albiononline.com/v1/item/T5_2H_HAMMER_UNDEAD@3,Expert's Tombhammer (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,20,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL3,Exceptional Ornate Cloth,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_HAMMER_UNDEAD,Expert's Ancient Hammer Head,1,,,,,,
1380,T5_2H_HAMMER_UNDEAD@4,https://render.albiononline.com/v1/item/T5_2H_HAMMER_UNDEAD@4,Expert's Tombhammer (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,20,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL4,Pristine Ornate Cloth,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_HAMMER_UNDEAD,Expert's Ancient Hammer Head,1,,,,,,
1382,T5_2H_HARPOON_HELL,https://render.albiononline.com/v1/item/T5_2H_HARPOON_HELL,Expert's Spirithunter (T5),,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_HARPOON_HELL,Expert's Infernal Harpoon Tip,1,,,,,,
1383,T5_2H_HARPOON_HELL@1,https://render.albiononline.com/v1/item/T5_2H_HARPOON_HELL@1,Expert's Spirithunter (T5),,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL1,Uncommon Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_HARPOON_HELL,Expert's Infernal Harpoon Tip,1,,,,,,
1384,T5_2H_HARPOON_HELL@2,https://render.albiononline.com/v1/item/T5_2H_HARPOON_HELL@2,Expert's Spirithunter (T5),,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL2,Rare Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_HARPOON_HELL,Expert's Infernal Harpoon Tip,1,,,,,,
1385,T5_2H_HARPOON_HELL@3,https://render.albiononline.com/v1/item/T5_2H_HARPOON_HELL@3,Expert's Spirithunter (T5),,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL3,Exceptional Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_HARPOON_HELL,Expert's Infernal Harpoon Tip,1,,,,,,
1386,T5_2H_HARPOON_HELL@4,https://render.albiononline.com/v1/item/T5_2H_HARPOON_HELL@4,Expert's Spirithunter (T5),,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL4,Pristine Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_HARPOON_HELL,Expert's Infernal Harpoon Tip,1,,,,,,
1387,T5_2H_HOLYSTAFF,https://render.albiononline.com/v1/item/T5_2H_HOLYSTAFF,Expert's Great Holy Staff (T5),,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,20,https://render.albiononline.com/v1/item/T5_CLOTH,Ornate Cloth,12,,,,,,,,,
1388,T5_2H_HOLYSTAFF@1,https://render.albiononline.com/v1/item/T5_2H_HOLYSTAFF@1,Expert's Great Holy Staff (T5),,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL1,Uncommon Cedar Planks,20,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL1,Uncommon Ornate Cloth,12,,,,,,,,,
1389,T5_2H_HOLYSTAFF@2,https://render.albiononline.com/v1/item/T5_2H_HOLYSTAFF@2,Expert's Great Holy Staff (T5),,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL2,Rare Cedar Planks,20,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL2,Rare Ornate Cloth,12,,,,,,,,,
1390,T5_2H_HOLYSTAFF@3,https://render.albiononline.com/v1/item/T5_2H_HOLYSTAFF@3,Expert's Great Holy Staff (T5),,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL3,Exceptional Cedar Planks,20,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL3,Exceptional Ornate Cloth,12,,,,,,,,,
1391,T5_2H_HOLYSTAFF@4,https://render.albiononline.com/v1/item/T5_2H_HOLYSTAFF@4,Expert's Great Holy Staff (T5),,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL4,Pristine Cedar Planks,20,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL4,Pristine Ornate Cloth,12,,,,,,,,,
1392,T5_2H_HOLYSTAFF_HELL,https://render.albiononline.com/v1/item/T5_2H_HOLYSTAFF_HELL,Expert's Fallen Staff (T5),,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,20,https://render.albiononline.com/v1/item/T5_CLOTH,Ornate Cloth,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_HOLYSTAFF_HELL,Expert's Infernal Scroll,1,,,,,,
1393,T5_2H_HOLYSTAFF_HELL@1,https://render.albiononline.com/v1/item/T5_2H_HOLYSTAFF_HELL@1,Expert's Fallen Staff (T5),,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL1,Uncommon Cedar Planks,20,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL1,Uncommon Ornate Cloth,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_HOLYSTAFF_HELL,Expert's Infernal Scroll,1,,,,,,
1394,T5_2H_HOLYSTAFF_HELL@2,https://render.albiononline.com/v1/item/T5_2H_HOLYSTAFF_HELL@2,Expert's Fallen Staff (T5),,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL2,Rare Cedar Planks,20,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL2,Rare Ornate Cloth,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_HOLYSTAFF_HELL,Expert's Infernal Scroll,1,,,,,,
1395,T5_2H_HOLYSTAFF_HELL@3,https://render.albiononline.com/v1/item/T5_2H_HOLYSTAFF_HELL@3,Expert's Fallen Staff (T5),,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL3,Exceptional Cedar Planks,20,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL3,Exceptional Ornate Cloth,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_HOLYSTAFF_HELL,Expert's Infernal Scroll,1,,,,,,
1396,T5_2H_HOLYSTAFF_HELL@4,https://render.albiononline.com/v1/item/T5_2H_HOLYSTAFF_HELL@4,Expert's Fallen Staff (T5),,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL4,Pristine Cedar Planks,20,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL4,Pristine Ornate Cloth,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_HOLYSTAFF_HELL,Expert's Infernal Scroll,1,,,,,,
1397,T5_2H_ICEGAUNTLETS_HELL,https://render.albiononline.com/v1/item/T5_2H_ICEGAUNTLETS_HELL,Expert's Icicle Staff (T5),,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_ICEGAUNTLETS_HELL,Expert's Icicle Orb,1,,,,,,
1398,T5_2H_ICEGAUNTLETS_HELL@1,https://render.albiononline.com/v1/item/T5_2H_ICEGAUNTLETS_HELL@1,Expert's Icicle Staff (T5),,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL1,Uncommon Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_ICEGAUNTLETS_HELL,Expert's Icicle Orb,1,,,,,,
1399,T5_2H_ICEGAUNTLETS_HELL@2,https://render.albiononline.com/v1/item/T5_2H_ICEGAUNTLETS_HELL@2,Expert's Icicle Staff (T5),,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL2,Rare Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_ICEGAUNTLETS_HELL,Expert's Icicle Orb,1,,,,,,
1400,T5_2H_ICEGAUNTLETS_HELL@3,https://render.albiononline.com/v1/item/T5_2H_ICEGAUNTLETS_HELL@3,Expert's Icicle Staff (T5),,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL3,Exceptional Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_ICEGAUNTLETS_HELL,Expert's Icicle Orb,1,,,,,,
1401,T5_2H_ICEGAUNTLETS_HELL@4,https://render.albiononline.com/v1/item/T5_2H_ICEGAUNTLETS_HELL@4,Expert's Icicle Staff (T5),,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL4,Pristine Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_ICEGAUNTLETS_HELL,Expert's Icicle Orb,1,,,,,,
1402,T5_2H_INFERNOSTAFF,https://render.albiononline.com/v1/item/T5_2H_INFERNOSTAFF,Expert's Infernal Staff (T5),,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,12,,,,,,,,,
1403,T5_2H_INFERNOSTAFF@1,https://render.albiononline.com/v1/item/T5_2H_INFERNOSTAFF@1,Expert's Infernal Staff (T5),,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL1,Uncommon Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,12,,,,,,,,,
1404,T5_2H_INFERNOSTAFF@2,https://render.albiononline.com/v1/item/T5_2H_INFERNOSTAFF@2,Expert's Infernal Staff (T5),,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL2,Rare Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,12,,,,,,,,,
1405,T5_2H_INFERNOSTAFF@3,https://render.albiononline.com/v1/item/T5_2H_INFERNOSTAFF@3,Expert's Infernal Staff (T5),,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL3,Exceptional Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,12,,,,,,,,,
1406,T5_2H_INFERNOSTAFF@4,https://render.albiononline.com/v1/item/T5_2H_INFERNOSTAFF@4,Expert's Infernal Staff (T5),,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL4,Pristine Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,12,,,,,,,,,
1407,T5_2H_IRONCLADEDSTAFF,https://render.albiononline.com/v1/item/T5_2H_IRONCLADEDSTAFF,Expert's Iron-clad Staff (T5),,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,20,,,,,,,,,
1408,T5_2H_IRONCLADEDSTAFF@1,https://render.albiononline.com/v1/item/T5_2H_IRONCLADEDSTAFF@1,Expert's Iron-clad Staff (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL1,Uncommon Cured Leather,20,,,,,,,,,
1409,T5_2H_IRONCLADEDSTAFF@2,https://render.albiononline.com/v1/item/T5_2H_IRONCLADEDSTAFF@2,Expert's Iron-clad Staff (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL2,Rare Cured Leather,20,,,,,,,,,
1410,T5_2H_IRONCLADEDSTAFF@3,https://render.albiononline.com/v1/item/T5_2H_IRONCLADEDSTAFF@3,Expert's Iron-clad Staff (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL3,Exceptional Cured Leather,20,,,,,,,,,
1411,T5_2H_IRONCLADEDSTAFF@4,https://render.albiononline.com/v1/item/T5_2H_IRONCLADEDSTAFF@4,Expert's Iron-clad Staff (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL4,Pristine Cured Leather,20,,,,,,,,,
1412,T5_2H_KNUCKLES_HELL,https://render.albiononline.com/v1/item/T5_2H_KNUCKLES_HELL,Expert's Hellfire Hands (T5),,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,20,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_KNUCKLES_HELL,Expert's Severed Demonic Horns,1,,,,,,
1413,T5_2H_KNUCKLES_HELL@1,https://render.albiononline.com/v1/item/T5_2H_KNUCKLES_HELL@1,Expert's Hellfire Hands (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL1,Uncommon Cured Leather,20,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_KNUCKLES_HELL,Expert's Severed Demonic Horns,1,,,,,,
1414,T5_2H_KNUCKLES_HELL@2,https://render.albiononline.com/v1/item/T5_2H_KNUCKLES_HELL@2,Expert's Hellfire Hands (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL2,Rare Cured Leather,20,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_KNUCKLES_HELL,Expert's Severed Demonic Horns,1,,,,,,
1415,T5_2H_KNUCKLES_HELL@3,https://render.albiononline.com/v1/item/T5_2H_KNUCKLES_HELL@3,Expert's Hellfire Hands (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL3,Exceptional Cured Leather,20,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_KNUCKLES_HELL,Expert's Severed Demonic Horns,1,,,,,,
1416,T5_2H_KNUCKLES_HELL@4,https://render.albiononline.com/v1/item/T5_2H_KNUCKLES_HELL@4,Expert's Hellfire Hands (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL4,Pristine Cured Leather,20,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_KNUCKLES_HELL,Expert's Severed Demonic Horns,1,,,,,,
1417,T5_2H_KNUCKLES_KEEPER,https://render.albiononline.com/v1/item/T5_2H_KNUCKLES_KEEPER,Expert's Ursine Maulers (T5),,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,20,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_KNUCKLES_KEEPER,Expert's Ursine Guardian Remains,1,,,,,,
1418,T5_2H_KNUCKLES_KEEPER@1,https://render.albiononline.com/v1/item/T5_2H_KNUCKLES_KEEPER@1,Expert's Ursine Maulers (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL1,Uncommon Cured Leather,20,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_KNUCKLES_KEEPER,Expert's Ursine Guardian Remains,1,,,,,,
1419,T5_2H_KNUCKLES_KEEPER@2,https://render.albiononline.com/v1/item/T5_2H_KNUCKLES_KEEPER@2,Expert's Ursine Maulers (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL2,Rare Cured Leather,20,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_KNUCKLES_KEEPER,Expert's Ursine Guardian Remains,1,,,,,,
1420,T5_2H_KNUCKLES_KEEPER@3,https://render.albiononline.com/v1/item/T5_2H_KNUCKLES_KEEPER@3,Expert's Ursine Maulers (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL3,Exceptional Cured Leather,20,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_KNUCKLES_KEEPER,Expert's Ursine Guardian Remains,1,,,,,,
1421,T5_2H_KNUCKLES_KEEPER@4,https://render.albiononline.com/v1/item/T5_2H_KNUCKLES_KEEPER@4,Expert's Ursine Maulers (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL4,Pristine Cured Leather,20,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_KNUCKLES_KEEPER,Expert's Ursine Guardian Remains,1,,,,,,
1422,T5_2H_KNUCKLES_SET1,https://render.albiononline.com/v1/item/T5_2H_KNUCKLES_SET1,Expert's Brawler Gloves (T5),,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,20,,,,,,,,,
1424,T5_2H_KNUCKLES_SET1@1,https://render.albiononline.com/v1/item/T5_2H_KNUCKLES_SET1@1,Expert's Brawler Gloves (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL1,Uncommon Cured Leather,20,,,,,,,,,
1426,T5_2H_KNUCKLES_SET1@2,https://render.albiononline.com/v1/item/T5_2H_KNUCKLES_SET1@2,Expert's Brawler Gloves (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL2,Rare Cured Leather,20,,,,,,,,,
1427,T5_2H_KNUCKLES_SET1@3,https://render.albiononline.com/v1/item/T5_2H_KNUCKLES_SET1@3,Expert's Brawler Gloves (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL3,Exceptional Cured Leather,20,,,,,,,,,
1429,T5_2H_KNUCKLES_SET1@4,https://render.albiononline.com/v1/item/T5_2H_KNUCKLES_SET1@4,Expert's Brawler Gloves (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL4,Pristine Cured Leather,20,,,,,,,,,
1430,T5_2H_KNUCKLES_SET2,https://render.albiononline.com/v1/item/T5_2H_KNUCKLES_SET2,Expert's Battle Bracers (T5),,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,20,,,,,,,,,
1431,T5_2H_KNUCKLES_SET2@1,https://render.albiononline.com/v1/item/T5_2H_KNUCKLES_SET2@1,Expert's Battle Bracers (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL1,Uncommon Cured Leather,20,,,,,,,,,
1432,T5_2H_KNUCKLES_SET2@2,https://render.albiononline.com/v1/item/T5_2H_KNUCKLES_SET2@2,Expert's Battle Bracers (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL2,Rare Cured Leather,20,,,,,,,,,
1433,T5_2H_KNUCKLES_SET2@3,https://render.albiononline.com/v1/item/T5_2H_KNUCKLES_SET2@3,Expert's Battle Bracers (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL3,Exceptional Cured Leather,20,,,,,,,,,
1434,T5_2H_KNUCKLES_SET2@4,https://render.albiononline.com/v1/item/T5_2H_KNUCKLES_SET2@4,Expert's Battle Bracers (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL4,Pristine Cured Leather,20,,,,,,,,,
1435,T5_2H_KNUCKLES_SET3,https://render.albiononline.com/v1/item/T5_2H_KNUCKLES_SET3,Expert's Spiked Gauntlets (T5),,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,20,,,,,,,,,
1436,T5_2H_KNUCKLES_SET3@1,https://render.albiononline.com/v1/item/T5_2H_KNUCKLES_SET3@1,Expert's Spiked Gauntlets (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL1,Uncommon Cured Leather,20,,,,,,,,,
1437,T5_2H_KNUCKLES_SET3@2,https://render.albiononline.com/v1/item/T5_2H_KNUCKLES_SET3@2,Expert's Spiked Gauntlets (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL1,Uncommon Cured Leather,20,,,,,,,,,
1438,T5_2H_KNUCKLES_SET3@3,https://render.albiononline.com/v1/item/T5_2H_KNUCKLES_SET3@3,Expert's Spiked Gauntlets (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL3,Exceptional Cured Leather,20,,,,,,,,,
1439,T5_2H_KNUCKLES_SET3@4,https://render.albiononline.com/v1/item/T5_2H_KNUCKLES_SET3@4,Expert's Spiked Gauntlets (T5),,,,,,,,,,,,,,,,
1440,T5_2H_LONGBOW,https://render.albiononline.com/v1/item/T5_2H_LONGBOW,Expert's Longbow (T5),,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,32,,,,,,,,,,,,
1441,T5_2H_LONGBOW@1,https://render.albiononline.com/v1/item/T5_2H_LONGBOW@1,Expert's Longbow (T5),,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL1,Uncommon Cedar Planks,32,,,,,,,,,,,,
1442,T5_2H_LONGBOW@2,https://render.albiononline.com/v1/item/T5_2H_LONGBOW@2,Expert's Longbow (T5),,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL2,Rare Cedar Planks,32,,,,,,,,,,,,
1443,T5_2H_LONGBOW@3,https://render.albiononline.com/v1/item/T5_2H_LONGBOW@3,Expert's Longbow (T5),,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL3,Exceptional Cedar Planks,32,,,,,,,,,,,,
