Category_Name,Category_Images,Product,Silver_Cost,Crafting_Focus,Ingredient_1_Image,Ingredient_1_Name,Ingredient_1_Amount,Ingredient_2_Image,Ingredient_2_Name,Ingredient_2_Amount,Ingredient_3_Image,Ingredient_3_Name,Ingredient_3_Amount,Ingredient_4_Image,Ingredient_4_Name,Ingredient_4_Amount,Ingredient_5_Image,Ingredient_5_Name,Ingredient_5_Amount
T5_2H_NATURESTAFF@2,https://render.albiononline.com/v1/item/T5_2H_NATURESTAFF@2,Expert's Great Nature Staff (T5),,9191,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL2,Rare Cedar Planks,20,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL2,Rare Ornate Cloth,12,,,,,,,,,
T5_2H_NATURESTAFF@3,https://render.albiononline.com/v1/item/T5_2H_NATURESTAFF@3,Expert's Great Nature Staff (T5),,16085,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL3,Exceptional Cedar Planks,20,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL3,Exceptional Ornate Cloth,12,,,,,,,,,
T5_2H_NATURESTAFF@4,https://render.albiononline.com/v1/item/T5_2H_NATURESTAFF@4,Expert's Great Nature Staff (T5),,28148,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL4,Pristine Cedar Planks,20,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL4,Pristine Ornate Cloth,12,,,,,,,,,
T5_2H_NATURESTAFF_HELL,https://render.albiononline.com/v1/item/T5_2H_NATURESTAFF_HELL,Expert's Blight Staff (T5),,3001,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,20,https://render.albiononline.com/v1/item/T5_CLOTH,Ornate Cloth,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_NATURESTAFF_HELL,Expert's Symbol of Blight,1,,,,,,
T5_2H_NATURESTAFF_HELL@1,https://render.albiononline.com/v1/item/T5_2H_NATURESTAFF_HELL@1,Expert's Blight Staff (T5),,5252,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL1,Uncommon Cedar Planks,20,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL1,Uncommon Ornate Cloth,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_NATURESTAFF_HELL,Expert's Symbol of Blight,1,,,,,,
T5_2H_NATURESTAFF_HELL@2,https://render.albiononline.com/v1/item/T5_2H_NATURESTAFF_HELL@2,Expert's Blight Staff (T5),,9191,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL2,Rare Cedar Planks,20,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL2,Rare Ornate Cloth,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_NATURESTAFF_HELL,Expert's Symbol of Blight,1,,,,,,
T5_2H_NATURESTAFF_HELL@3,https://render.albiononline.com/v1/item/T5_2H_NATURESTAFF_HELL@3,Expert's Blight Staff (T5),,16085,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL3,Exceptional Cedar Planks,20,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL3,Exceptional Ornate Cloth,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_NATURESTAFF_HELL,Expert's Symbol of Blight,1,,,,,,
T5_2H_NATURESTAFF_HELL@4,https://render.albiononline.com/v1/item/T5_2H_NATURESTAFF_HELL@4,Expert's Blight Staff (T5),,28148,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL4,Pristine Cedar Planks,20,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL4,Pristine Ornate Cloth,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_NATURESTAFF_HELL,Expert's Symbol of Blight,1,,,,,,
T5_2H_POLEHAMMER,https://render.albiononline.com/v1/item/T5_2H_POLEHAMMER,Expert's Polehammer (T5),,3001,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,20,https://render.albiononline.com/v1/item/T5_CLOTH,Ornate Cloth,12,,,,,,,,,
T5_2H_POLEHAMMER,https://render.albiononline.com/v1/item/T5_2H_POLEHAMMER,Expert's Polehammer (T5),,3001,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,20,https://render.albiononline.com/v1/item/T5_CLOTH,Ornate Cloth,12,,,,,,,,,
T5_2H_POLEHAMMER@1,https://render.albiononline.com/v1/item/T5_2H_POLEHAMMER@1,Expert's Polehammer (T5),,5252,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,20,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL1,Uncommon Ornate Cloth,12,,,,,,,,,
T5_2H_POLEHAMMER@1,https://render.albiononline.com/v1/item/T5_2H_POLEHAMMER@1,Expert's Polehammer (T5),,5252,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,20,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL1,Uncommon Ornate Cloth,12,,,,,,,,,
T5_2H_POLEHAMMER@2,https://render.albiononline.com/v1/item/T5_2H_POLEHAMMER@2,Expert's Polehammer (T5),,9191,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,20,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL2,Rare Ornate Cloth,12,,,,,,,,,
T5_2H_POLEHAMMER@2,https://render.albiononline.com/v1/item/T5_2H_POLEHAMMER@2,Expert's Polehammer (T5),,9191,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,20,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL2,Rare Ornate Cloth,12,,,,,,,,,
T5_2H_POLEHAMMER@3,https://render.albiononline.com/v1/item/T5_2H_POLEHAMMER@3,Expert's Polehammer (T5),,16085,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,20,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL3,Exceptional Ornate Cloth,12,,,,,,,,,
T5_2H_POLEHAMMER@3,https://render.albiononline.com/v1/item/T5_2H_POLEHAMMER@3,Expert's Polehammer (T5),,16085,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,20,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL3,Exceptional Ornate Cloth,12,,,,,,,,,
T5_2H_POLEHAMMER@4,https://render.albiononline.com/v1/item/T5_2H_POLEHAMMER@4,Expert's Polehammer (T5),,28148,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,20,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL4,Pristine Ornate Cloth,12,,,,,,,,,
T5_2H_POLEHAMMER@4,https://render.albiononline.com/v1/item/T5_2H_POLEHAMMER@4,Expert's Polehammer (T5),,28148,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,20,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL4,Pristine Ornate Cloth,12,,,,,,,,,
T5_2H_QUARTERSTAFF,https://render.albiononline.com/v1/item/T5_2H_QUARTERSTAFF,Expert's Quarterstaff (T5),,3001,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,20,,,,,,,,,
T5_2H_QUARTERSTAFF@1,https://render.albiononline.com/v1/item/T5_2H_QUARTERSTAFF@1,Expert's Quarterstaff (T5),,5252,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL1,Uncommon Cured Leather,20,,,,,,,,,
T5_2H_QUARTERSTAFF@2,https://render.albiononline.com/v1/item/T5_2H_QUARTERSTAFF@2,Expert's Quarterstaff (T5),,9191,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL2,Rare Cured Leather,20,,,,,,,,,
T5_2H_QUARTERSTAFF@3,https://render.albiononline.com/v1/item/T5_2H_QUARTERSTAFF@3,Expert's Quarterstaff (T5),,16085,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL3,Exceptional Cured Leather,20,,,,,,,,,
T5_2H_QUARTERSTAFF@4,https://render.albiononline.com/v1/item/T5_2H_QUARTERSTAFF@4,Expert's Quarterstaff (T5),,28148,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL4,Pristine Cured Leather,20,,,,,,,,,
T5_2H_REPEATINGCROSSBOW_UNDEAD,https://render.albiononline.com/v1/item/T5_2H_REPEATINGCROSSBOW_UNDEAD,Expert's Weeping Repeater (T5),,3001,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_REPEATINGCROSSBOW_UNDEAD,Expert's Lost Crossbow Mechanism,1,,,,,,
T5_2H_REPEATINGCROSSBOW_UNDEAD@1,https://render.albiononline.com/v1/item/T5_2H_REPEATINGCROSSBOW_UNDEAD@1,Expert's Weeping Repeater (T5),,5252,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_REPEATINGCROSSBOW_UNDEAD,Expert's Lost Crossbow Mechanism,1,,,,,,
T5_2H_REPEATINGCROSSBOW_UNDEAD@2,https://render.albiononline.com/v1/item/T5_2H_REPEATINGCROSSBOW_UNDEAD@2,Expert's Weeping Repeater (T5),,9191,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL1,Uncommon Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_REPEATINGCROSSBOW_UNDEAD,Expert's Lost Crossbow Mechanism,1,,,,,,
T5_2H_REPEATINGCROSSBOW_UNDEAD@3,https://render.albiononline.com/v1/item/T5_2H_REPEATINGCROSSBOW_UNDEAD@3,Expert's Weeping Repeater (T5),,16085,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL2,Rare Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_REPEATINGCROSSBOW_UNDEAD,Expert's Lost Crossbow Mechanism,1,,,,,,
T5_2H_REPEATINGCROSSBOW_UNDEAD@4,https://render.albiononline.com/v1/item/T5_2H_REPEATINGCROSSBOW_UNDEAD@4,Expert's Weeping Repeater (T5),,28148,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL4,Pristine Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_REPEATINGCROSSBOW_UNDEAD,Expert's Lost Crossbow Mechanism,1,,,,,,
T5_2H_SCYTHE_HELL,https://render.albiononline.com/v1/item/T5_2H_SCYTHE_HELL,Expert's Infernal Scythe (T5),,3001,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,12,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,20,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_SCYTHE_HELL,Expert's Hellish Sicklehead,1,,,,,,
T5_2H_SCYTHE_HELL@1,https://render.albiononline.com/v1/item/T5_2H_SCYTHE_HELL@1,Expert's Infernal Scythe (T5),,5252,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL1,Uncommon Cedar Planks,12,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,20,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_SCYTHE_HELL,Expert's Hellish Sicklehead,1,,,,,,
T5_2H_SCYTHE_HELL@2,https://render.albiononline.com/v1/item/T5_2H_SCYTHE_HELL@2,Expert's Infernal Scythe (T5),,9191,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL2,Rare Cedar Planks,12,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,20,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_SCYTHE_HELL,Expert's Hellish Sicklehead,1,,,,,,
T5_2H_SCYTHE_HELL@3,https://render.albiononline.com/v1/item/T5_2H_SCYTHE_HELL@3,Expert's Infernal Scythe (T5),,16085,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL3,Exceptional Cedar Planks,12,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,20,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_SCYTHE_HELL,Expert's Hellish Sicklehead,1,,,,,,
T5_2H_SCYTHE_HELL@4,https://render.albiononline.com/v1/item/T5_2H_SCYTHE_HELL@4,Expert's Infernal Scythe (T5),,28148,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL4,Pristine Cedar Planks,12,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,20,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_SCYTHE_HELL,Expert's Hellish Sicklehead,1,,,,,,
T5_2H_SKULLORB_HELL,https://render.albiononline.com/v1/item/T5_2H_SKULLORB_HELL,Adept's Cursed Skull (T4),,3001,https://render.albiononline.com/v1/item/T7_PLANKS_LEVEL3,Exceptional Ashenbark Planks,16,,,,,,,,,,,,
T5_2H_SKULLORB_HELL@1,https://render.albiononline.com/v1/item/T5_2H_SKULLORB_HELL@1,Expert's Cursed Skull (T5),,5252,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL1,Uncommon Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_SKULLORB_HELL,Expert's Cursed Jawbone,1,,,,,,
T5_2H_SKULLORB_HELL@2,https://render.albiononline.com/v1/item/T5_2H_SKULLORB_HELL@2,Expert's Cursed Skull (T5),,9191,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL2,Rare Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_SKULLORB_HELL,Expert's Cursed Jawbone,1,,,,,,
T5_2H_SKULLORB_HELL@3,https://render.albiononline.com/v1/item/T5_2H_SKULLORB_HELL@3,Expert's Cursed Skull (T5),,16085,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL3,Exceptional Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_SKULLORB_HELL,Expert's Cursed Jawbone,1,,,,,,
T5_2H_SKULLORB_HELL@4,https://render.albiononline.com/v1/item/T5_2H_SKULLORB_HELL@4,Expert's Cursed Skull (T5),,28148,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL4,Pristine Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_SKULLORB_HELL,Expert's Cursed Jawbone,1,,,,,,
T5_2H_SPEAR,https://render.albiononline.com/v1/item/T5_2H_SPEAR,Expert's Pike (T5),,3001,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,12,,,,,,,,,
T5_2H_SPEAR@1,https://render.albiononline.com/v1/item/T5_2H_SPEAR@1,Expert's Pike (T5),,5252,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL1,Uncommon Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,12,,,,,,,,,
T5_2H_SPEAR@2,https://render.albiononline.com/v1/item/T5_2H_SPEAR@2,Expert's Pike (T5),,9191,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL2,Rare Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,12,,,,,,,,,
T5_2H_SPEAR@3,https://render.albiononline.com/v1/item/T5_2H_SPEAR@3,Expert's Pike (T5),,16085,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL3,Exceptional Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,12,,,,,,,,,
T5_2H_SPEAR@4,https://render.albiononline.com/v1/item/T5_2H_SPEAR@4,Expert's Pike (T5),,28148,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL4,Pristine Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,12,,,,,,,,,
T5_2H_TOOL_AXE,https://render.albiononline.com/v1/item/T5_2H_TOOL_AXE,Expert's Axe (T5),,750,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,6,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,2,,,,,,,,,
T5_2H_TOOL_AXE_AVALON,https://render.albiononline.com/v1/item/T5_2H_TOOL_AXE_AVALON,Expert's Avalonian Axe (T5),,750,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,6,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,2,https://render.albiononline.com/v1/item/QUESTITEM_TOKEN_AVALON,Avalonian Energy,90,,,,,,
T5_2H_TOOL_FISHINGROD,https://render.albiononline.com/v1/item/T5_2H_TOOL_FISHINGROD,Expert's Fishing Rod (T5),,750,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,6,https://render.albiononline.com/v1/item/T5_CLOTH,Ornate Cloth,2,,,,,,,,,
T5_2H_TOOL_FISHINGROD_AVALON,https://render.albiononline.com/v1/item/T5_2H_TOOL_FISHINGROD_AVALON,Expert's Avalonian Fishing Rod (T5),,750,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,6,https://render.albiononline.com/v1/item/T5_CLOTH,Ornate Cloth,2,https://render.albiononline.com/v1/item/QUESTITEM_TOKEN_AVALON,Avalonian Energy,90,,,,,,
T5_2H_TOOL_HAMMER,https://render.albiononline.com/v1/item/T5_2H_TOOL_HAMMER,Expert's Stone Hammer (T5),,750,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,6,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,2,,,,,,,,,
T5_2H_TOOL_HAMMER_AVALON,https://render.albiononline.com/v1/item/T5_2H_TOOL_HAMMER_AVALON,Expert's Avalonian Stone Hammer (T5),,750,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,6,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,2,https://render.albiononline.com/v1/item/QUESTITEM_TOKEN_AVALON,Avalonian Energy,90,,,,,,
T5_2H_TOOL_KNIFE,https://render.albiononline.com/v1/item/T5_2H_TOOL_KNIFE,Expert's Skinning Knife (T5),,750,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,6,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,2,,,,,,,,,
T5_2H_TOOL_KNIFE_AVALON,https://render.albiononline.com/v1/item/T5_2H_TOOL_KNIFE_AVALON,Expert's Avalonian Skinning Knife (T5),,750,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,6,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,2,https://render.albiononline.com/v1/item/QUESTITEM_TOKEN_AVALON,Avalonian Energy,90,,,,,,
T5_2H_TOOL_PICK,https://render.albiononline.com/v1/item/T5_2H_TOOL_PICK,Expert's Pickaxe (T5),,750,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,6,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,2,,,,,,,,,
T5_2H_TOOL_PICK,https://render.albiononline.com/v1/item/T5_2H_TOOL_PICK,Expert's Pickaxe (T5),,750,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,6,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,2,,,,,,,,,
T5_2H_TOOL_PICK_AVALON,https://render.albiononline.com/v1/item/T5_2H_TOOL_PICK_AVALON,Expert's Avalonian Pickaxe (T5),,750,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,6,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,2,https://render.albiononline.com/v1/item/QUESTITEM_TOKEN_AVALON,Avalonian Energy,90,0,0,0,,,
T5_2H_TOOL_PICK_AVALON,https://render.albiononline.com/v1/item/T5_2H_TOOL_PICK_AVALON,Expert's Avalonian Pickaxe (T5),,750,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,6,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,2,https://render.albiononline.com/v1/item/QUESTITEM_TOKEN_AVALON,Avalonian Energy,90,,,,,,
T5_2H_TOOL_SIEGEHAMMER,https://render.albiononline.com/v1/item/T5_2H_TOOL_SIEGEHAMMER,Expert's Demolition Hammer (T5),,1501,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,8,https://render.albiononline.com/v1/item/T5_STONEBLOCK,Granite Block,8,,,,,,,,,
T5_2H_TOOL_SIEGEHAMMER_AVALON,https://render.albiononline.com/v1/item/T5_2H_TOOL_SIEGEHAMMER_AVALON,Expert's Avalonian Demolition Hammer (T5),,1501,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,8,https://render.albiononline.com/v1/item/T5_STONEBLOCK,Granite Block,8,https://render.albiononline.com/v1/item/QUESTITEM_TOKEN_AVALON,Avalonian Energy,90,,,,,,
T5_2H_TWINSCYTHE_HELL,https://render.albiononline.com/v1/item/T5_2H_TWINSCYTHE_HELL,Expert's Soulscythe (T5),,3001,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,20,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_TWINSCYTHE_HELL,Expert's Hellish Sicklehead Pair,1,,,,,,
T5_2H_TWINSCYTHE_HELL@1,https://render.albiononline.com/v1/item/T5_2H_TWINSCYTHE_HELL@1,Expert's Soulscythe (T5),,5252,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL1,Uncommon Cured Leather,20,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_TWINSCYTHE_HELL,Expert's Hellish Sicklehead Pair,1,,,,,,
T5_2H_TWINSCYTHE_HELL@2,https://render.albiononline.com/v1/item/T5_2H_TWINSCYTHE_HELL@2,Expert's Soulscythe (T5),,9191,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL2,Rare Cured Leather,20,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_TWINSCYTHE_HELL,Expert's Hellish Sicklehead Pair,1,,,,,,
T5_2H_TWINSCYTHE_HELL@3,https://render.albiononline.com/v1/item/T5_2H_TWINSCYTHE_HELL@3,Expert's Soulscythe (T5),,16085,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL3,Exceptional Cured Leather,20,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_TWINSCYTHE_HELL,Expert's Hellish Sicklehead Pair,1,,,,,,
T5_2H_TWINSCYTHE_HELL@4,https://render.albiononline.com/v1/item/T5_2H_TWINSCYTHE_HELL@4,Expert's Soulscythe (T5),,28148,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,12,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL4,Pristine Cured Leather,20,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_TWINSCYTHE_HELL,Expert's Hellish Sicklehead Pair,1,,,,,,
T5_2H_WARBOW,https://render.albiononline.com/v1/item/T5_2H_WARBOW,Expert's Warbow (T5),,3001,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,32,,,,,,,,,,,,
T5_2H_WARBOW@1,https://render.albiononline.com/v1/item/T5_2H_WARBOW@1,Expert's Warbow (T5),,5252,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL1,Uncommon Cedar Planks,32,,,,,,,,,,,,
T5_2H_WARBOW@2,https://render.albiononline.com/v1/item/T5_2H_WARBOW@2,Expert's Warbow (T5),,9191,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL2,Rare Cedar Planks,32,,,,,,,,,,,,
T5_2H_WARBOW@3,https://render.albiononline.com/v1/item/T5_2H_WARBOW@3,Expert's Warbow (T5),,16085,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL3,Exceptional Cedar Planks,32,,,,,,,,,,,,
T5_2H_WARBOW@4,https://render.albiononline.com/v1/item/T5_2H_WARBOW@4,Expert's Warbow (T5),,28148,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL4,Pristine Cedar Planks,32,,,,,,,,,,,,
T5_2H_WILDSTAFF,https://render.albiononline.com/v1/item/T5_2H_WILDSTAFF,Expert's Wild Staff (T5),,3001,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,20,https://render.albiononline.com/v1/item/T5_CLOTH,Ornate Cloth,12,,,,,,,,,
T5_2H_WILDSTAFF@1,https://render.albiononline.com/v1/item/T5_2H_WILDSTAFF@1,Expert's Wild Staff (T5),,5252,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL1,Uncommon Cedar Planks,20,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL1,Uncommon Ornate Cloth,12,,,,,,,,,
T5_2H_WILDSTAFF@2,https://render.albiononline.com/v1/item/T5_2H_WILDSTAFF@2,Expert's Wild Staff (T5),,9191,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL2,Rare Cedar Planks,20,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL2,Rare Ornate Cloth,12,,,,,,,,,
